product_name,series,skus,section,detail,anwendung,material,suitability
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Material,,,Sperrholz,2 out of 3
Diamant Fräser Z3+1 TURBO DTE,DTE TURBO,DTE.18.035.20.0SR | DTE.18.045.20.0SR | DTE.20.025.20.0SR | DTE.20.025.20.0SL | DTE.20.035.20.0SR | DTE.20.035.20.0SL | DTE.20.040.20.0SR | DTE.20.040.20.0SL | DTE.20.045.20.0SR | DTE.20.045.20.0SL | DTE.20.050.20.0SR | DTE.20.050.20.0SL | DTE.20.055.20.0SR | DTE.20.065.20.0SR | DTE.20.065.20.0SL | DTE.25.025.20.0SR | DTE.25.025.20.0SL | DTE.25.035.25.0SR | DTE.25.035.25.0SL | DTE.25.045.20.0SR | DTE.25.045.20.0SL | DTE.25.045.25.0SR | DTE.25.045.25.0SL | DTE.25.065.25.0SR | DTE.16.027.19.5SR | DTE.19.040.19.5SR | DTE.19.049.19.5SR,Material,,,Laminiertes Sperrholz,2 out of 3
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Technische Details,"Drei komplette DP-Schneidblätter, auf drei spiralförmige Flügel verteilt",,,
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Technische Details,Körper aus speziellem Edelstahl,,,
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Technische Details,"Kann nachgeschärft werden: H3 (3–4 Nachschärfungen), H3,5 (3–5 Nachschärfungen)",,,
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Technische Details,DP-Tauchschneide an der Stirnseite zum Bohren,,,
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Technische Details,Laser-Abtragungsschärfverfahren,,,
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Technische Details,Für Nesting-Anwendungen optimiert,,,
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Anwendung,,Fräsen,,
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Anwendung,,Nesten,,
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Anwendung,,Fügen,,
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Material,,,Rohe MDF,3 out of 3
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Material,,,Rohe Spanplatte,3 out of 3
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Material,,,Laminierte Spanplatte,3 out of 3
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Material,,,Laminierte MDF,3 out of 3
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Material,,,Sperrholz,3 out of 3
Diamant Fräser Z3+1 TURBO NESTING DTE,DTE TURBO NESTING,DTE.16.020.20.NSR | DTE.16.025.16.NSR | DTE.16.035.16.NSR,Material,,,Laminiertes Sperrholz,3 out of 3
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Technische Details,"Drei komplette DP-Schneidblätter, auf drei spiralförmige Flügel verteilt",,,
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Technische Details,Körper aus DENSIMET®,,,
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Technische Details,"Kann nachgeschärft werden: H2,5 (2–3 Nachschärfungen)",,,
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Technische Details,Negativ oder Positiv Ausführung,,,
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Technische Details,DP-Tauchschneide an der Stirnseite zum Bohren,,,
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Technische Details,Laser-Abtragungsschärfverfahren,,,
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Anwendung,,Fräsen,,
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Anwendung,,Fügen,,
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Anwendung,,Nesten,,
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Material,,,Rohe MDF,3 out of 3
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Material,,,Rohe Spanplatte,3 out of 3
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Material,,,Laminierte Spanplatte,3 out of 3
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Material,,,Laminierte MDF,3 out of 3
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Material,,,Sperrholz,2 out of 3
Diamant Fräser Z3+1 DENSIMET NESTING DTE,DTE DENSIMET NESTING,DTE.10.022.12.0DR | DTE.12.020.12.0DR | DTE.12.022.12.0DR | DTE.12.022.12.2DR | DTE.12.025.12.1DR | DTE.12.027.12.0DR | DTE.12.035.12.0DR | DTE.12.028.12.5DR,Material,,,Laminiertes Sperrholz,2 out of 3
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Technische Details,"Zwei komplette DP-Schneidblätter, auf drei spiralförmige Flügel verteilt",,,
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Technische Details,Körper aus DENSIMET®,,,
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Technische Details,"Kann nachgeschärft werden: H2,5 (2–3 Nachschärfungen)",,,
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Technische Details,Negativ oder Positiv Ausführung,,,
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Technische Details,DP-Tauchschneide an der Stirnseite zum Bohren,,,
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Technische Details,Laser-Abtragungsschärfverfahren,,,
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Anwendung,,Fräsen,,
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Anwendung,,Nesten,,
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Anwendung,,Fügen,,
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Material,,,Rohe MDF,3 out of 3
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Material,,,Rohe Spanplatte,3 out of 3
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Material,,,Laminierte Spanplatte,3 out of 3
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Material,,,Laminierte MDF,3 out of 3
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Material,,,Sperrholz,3 out of 3
Diamant Fräser Z2+2 Nesting DTF,DTF,DTF.12.019.12.0DRP | DTF.12.021.12.0DRP | DTF.12.024.12.0DRP | DTF.12.019.12.0DRN | DTF.12.021.12.0DRN | DTF.12.024.12.0DRN | DTF.16.025.16.0DRN | DTF.16.035.16.0DRN,Material,,,Laminiertes Sperrholz,3 out of 3
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Technische Details,"Drei komplette DP-Schneidblätter, auf sechs spiralförmige Flügel verteilt",,,
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Technische Details,Körper aus DENSIMET®,,,
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Technische Details,"Kann nachgeschärft werden: H2,5 (2–3 Nachschärfungen)",,,
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Technische Details,Negativ oder Positiv Ausführung,,,
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Technische Details,DP-Tauchschneide an der Stirnseite zum Bohren,,,
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Technische Details,Laser-Abtragungsschärfverfahren,,,
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Anwendung,,Fräsen,,
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Anwendung,,Nesten,,
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Anwendung,,Fügen,,
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Material,,,Rohe MDF,3 out of 3
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Material,,,Rohe Spanplatte,3 out of 3
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Material,,,Laminierte Spanplatte,3 out of 3
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Material,,,Laminierte MDF,3 out of 3
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Material,,,Sperrholz,3 out of 3
Diamant Fräser Z3+3 Nesting DTM,DTM,DTM.12.019.12.1DRN | DTM.12.021.12.1DRN | DTM.12.024.12.1DRN | DTM.12.025.12.1DRN | DTM.16.025.16.1DRN | DTM.16.035.16.1DRN | DTM.12.025.12.5DRN | DTM.12.019.12.1DRP | DTM.12.021.12.1DRP | DTM.12.024.12.1DRP | DTM.16.025.16.1DRP | DTM.16.035.16.1DRP,Material,,,Laminiertes Sperrholz,3 out of 3
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Technische Details,Z2+2 – Zwei komplette DP-Schneiden auf vier spiralförmige Flügel verteilt,,,
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Technische Details,Z3+3 – Drei komplette DP-Schneiden auf sechs spiralförmige Flügel verteilt,,,
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Technische Details,Körper aus rostfreiem Stahl mit einer Härte von mehr als 28 HRC,,,
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Technische Details,"Kann nachgeschärft werden: H4,5 (5–6 Nachschärfungen)",,,
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Technische Details,Axialwinkel von 35°,,,
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Technische Details,Laser-Abtragungsschärfverfahren,,,
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Anwendung,,Fräsen,,
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Anwendung,,Fügen,,
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Material,,,Rohe MDF,3 out of 3
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Material,,,Rohe Spanplatte,3 out of 3
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Material,,,Laminierte Spanplatte,3 out of 3
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Material,,,Laminierte MDF,3 out of 3
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Material,,,Sperrholz,2 out of 3
Diamant Fräser DTC,DTC,DTC.20.028.20.1SR | DTC.20.028.20.2SR | DTC.20.035.20.1SR | DTC.20.035.20.2SR,Material,,,Laminiertes Sperrholz,2 out of 3
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Technische Details,Vielfältige Schneidkonfigurationen,,,
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Technische Details,Körper aus rostfreiem Stahl mit einer Härte von mehr als 28 HRC,,,
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Technische Details,Kann nachgeschärft werden: H6 (5–6 Nachschärfungen),,,
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Technische Details,DP-Tauchschneide an der Stirnseite zum Bohren,,,
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Technische Details,Hohe Vorschubgeschwindigkeit und ruhiger Lauf,,,
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Technische Details,Axialwinkel von 35°,,,
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Technische Details,Laser-Abtragungsschärfverfahren,,,
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Anwendung,,Fräsen,,
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Anwendung,,Fügen,,
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Material,,,Rohe MDF,3 out of 3
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Material,,,Rohe Spanplatte,3 out of 3
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Material,,,Laminierte Spanplatte,3 out of 3
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Material,,,Laminierte MDF,3 out of 3
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Material,,,Sperrholz,3 out of 3
Diamant Fräser Z4+2+4 DTJ,DTJ,DTJ.50.048.25.1SR6 | DTJ.50.048.25.1SL6,Material,,,Laminiertes Sperrholz,3 out of 3
